ms_uri,source_id,record_id,site_name,country,state_or_province,crs,commodity,deposit_type,GroupID
https://minmod.isi.edu/resource/mineral_site5d890a429d3d75cacf23ed2990b04d51244ab45765b39f9affa154daa6d2e615,https://w3id.org/usgs/z/4530692/RWPS34U2,1,NI 43-101 Technical Report for the Mayville-Makwa Project in North America dated April 2014,Canada,Manitoba,EPSG:4326,"copper,cobalt,nickel","Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Sulphide iron formation,Magmatic Sulphide Deposit,Vein u00b1 replacement nickel,Sulphide Iron Formation,U-M intrusion nickel-copper- PGE",https://w3id.org/usgs/z/4530692/RWPS34U20
