intersection_area,source_id_1,source_id_2,record_id_1,record_id_2,union_area,IOU,GroupID_1,GroupID_2
567066.158607705,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00111,10271131,567066.158607705,1.0,https://mrdata.usgs.gov/deposit117,https://mrdata.usgs.gov/mrds5832
569463.3437916796,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10295848,NM00037,569463.3437916796,1.0,https://mrdata.usgs.gov/deposit96,https://mrdata.usgs.gov/mrds1619
578334.3749055514,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00124,10045091,578334.3749055514,1.0,https://mrdata.usgs.gov/deposit103,https://mrdata.usgs.gov/mrds496
579326.2485946752,https://w3id.org/usgs/z/4530692/33R38T8G,https://doi.org/10.4095/295581,1,221,579326.2485946752,1.0,https://doi.org/10.4095/295581122,https://w3id.org/usgs/z/4530692/33R38T8G0
607398.771175123,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CA00057,10163318,607398.771175123,1.0,https://mrdata.usgs.gov/deposit87,https://mrdata.usgs.gov/mrds699
609055.2845391127,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,"10008498,10107665,10067194",WA00007,609055.2845391127,1.0,https://mrdata.usgs.gov/deposit34,https://mrdata.usgs.gov/mrds2535
614501.0315872069,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,"10045334,10149453",966,614501.0315872069,1.0,https://doi.org/10.4095/29558133,https://mrdata.usgs.gov/mrds3079
615736.4560635657,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,549,"10021637,10232647",615736.4560635657,1.0,https://doi.org/10.4095/295581102,https://mrdata.usgs.gov/mrds1735
621381.7360301648,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NM00037,60001677,621381.7360301648,1.0,https://mrdata.usgs.gov/deposit96,https://mrdata.usgs.gov/mrds3509
663115.016213938,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10037493,NV00110,663115.016213938,1.0,https://mrdata.usgs.gov/deposit107,https://mrdata.usgs.gov/mrds4272
668746.1322397148,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10017407,CO00043,668746.1322397148,1.0,https://mrdata.usgs.gov/deposit38,https://mrdata.usgs.gov/mrds5469
669942.5496719996,https://w3id.org/usgs/z/4530692/8UB8ZHKF,https://mrdata.usgs.gov/mrds,1,10021626,669942.5496719996,1.0,https://mrdata.usgs.gov/mrds5105,https://w3id.org/usgs/z/4530692/8UB8ZHKF0
674678.5229729331,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CA00015,10285137,674678.5229729331,1.0,https://mrdata.usgs.gov/deposit32,https://mrdata.usgs.gov/mrds2957
678658.7227793252,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10008552,CA00001,678658.7227793252,1.0,https://mrdata.usgs.gov/deposit111,https://mrdata.usgs.gov/mrds1095
681992.6240822873,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10008713,CA00015,681992.6240822873,1.0,https://mrdata.usgs.gov/deposit32,https://mrdata.usgs.gov/mrds340
682166.8662710923,https://mrdata.usgs.gov/mrds,https://w3id.org/usgs/z/4530692/33R38T8G,"10021624,10232631",1,682166.8662710923,1.0,https://mrdata.usgs.gov/mrds520,https://w3id.org/usgs/z/4530692/33R38T8G0
725667.8297830122,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00005,"10308410,10003234",725667.8297830122,1.0,https://mrdata.usgs.gov/deposit63,https://mrdata.usgs.gov/mrds388
776413.729439783,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,"10044120,10296430",NV00129,776413.729439783,1.0,https://mrdata.usgs.gov/deposit115,https://mrdata.usgs.gov/mrds1690
787337.1768175401,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10139059,CA00057,787337.1768175401,1.0,https://mrdata.usgs.gov/deposit87,https://mrdata.usgs.gov/mrds5295
792450.4666512042,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10261219,CA00056,792450.4666512042,1.0,https://mrdata.usgs.gov/deposit82,https://mrdata.usgs.gov/mrds3073
822447.3523125391,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00132,10045085,822447.3523125391,1.0,https://mrdata.usgs.gov/deposit104,https://mrdata.usgs.gov/mrds2107
826638.0150704588,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,160,10005988,826638.0150704588,1.0,https://doi.org/10.4095/295581115,https://mrdata.usgs.gov/mrds206
832969.9977082774,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00113,"10173836,10125637",832969.9977082774,1.0,https://mrdata.usgs.gov/deposit48,https://mrdata.usgs.gov/mrds820
919404.1204292635,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10305542,160,919404.1204292635,1.0,https://doi.org/10.4095/295581115,https://mrdata.usgs.gov/mrds4420
935678.6059133931,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,"10308413,10308414",AK00005,935678.6059133931,1.0,https://mrdata.usgs.gov/deposit63,https://mrdata.usgs.gov/mrds2068
939089.994688202,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,516,10098735,939089.994688202,1.0,https://doi.org/10.4095/295581194,https://mrdata.usgs.gov/mrds162
941525.7948826166,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,ID00003,"10096316,10071135",941525.7948826166,1.0,https://mrdata.usgs.gov/deposit55,https://mrdata.usgs.gov/mrds3804
945484.832188204,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10281404,CA00021,945484.832188204,1.0,https://mrdata.usgs.gov/deposit116,https://mrdata.usgs.gov/mrds3040
962857.7383415616,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,169,10111500,962857.7383415616,1.0,https://doi.org/10.4095/295581183,https://mrdata.usgs.gov/mrds4705
987122.3185517879,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,MT00027,10244639,987122.3185517879,1.0,https://mrdata.usgs.gov/deposit36,https://mrdata.usgs.gov/mrds3151
1024993.9732538619,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10115273,956,1024993.9732538619,1.0,https://doi.org/10.4095/2955813,https://mrdata.usgs.gov/mrds3836
1043102.0848768814,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10024785,240,1043102.0848768814,1.0,https://doi.org/10.4095/295581119,https://mrdata.usgs.gov/mrds3142
1045802.567674648,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00183,"10208778,10001807",1045802.567674648,1.0,https://mrdata.usgs.gov/deposit89,https://mrdata.usgs.gov/mrds1056
1065806.103986765,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10236629,CA00014,1065806.103986765,1.0,https://mrdata.usgs.gov/deposit106,https://mrdata.usgs.gov/mrds5079
1147932.4600438934,https://mrdata.usgs.gov/deposit,https://doi.org/10.4095/295581,ID00049,959,1147932.4600438934,1.0,https://doi.org/10.4095/295581155,https://mrdata.usgs.gov/deposit84
1154991.0789771758,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00054,10161108,1154991.0789771758,1.0,https://mrdata.usgs.gov/deposit29,https://mrdata.usgs.gov/mrds4043
1168111.750004377,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10216544,ID00003,1168111.750004377,1.0,https://mrdata.usgs.gov/deposit55,https://mrdata.usgs.gov/mrds5476
1182253.1456908744,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10207032,578,1182253.1456908744,1.0,https://doi.org/10.4095/29558149,https://mrdata.usgs.gov/mrds766
1289542.8926035133,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,60000019,CO00020,1289542.8926035133,1.0,https://mrdata.usgs.gov/deposit51,https://mrdata.usgs.gov/mrds216
1346186.3073321236,https://mrdata.usgs.gov/deposit,https://doi.org/10.4095/295581,CA00062,956,1346186.3073321236,1.0,https://doi.org/10.4095/2955813,https://mrdata.usgs.gov/deposit40
1375026.1376852228,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00202,10309002,1375026.1376852228,1.0,https://mrdata.usgs.gov/deposit70,https://mrdata.usgs.gov/mrds5873
1453386.5858475536,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/deposit,952,MT00027,1453386.5858475536,1.0,https://doi.org/10.4095/295581126,https://mrdata.usgs.gov/deposit36
1457104.1385824177,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10071993,959,1457104.1385824177,1.0,https://doi.org/10.4095/295581155,https://mrdata.usgs.gov/mrds4668
1506595.9051474284,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,952,10269122,1506595.9051474284,1.0,https://doi.org/10.4095/295581126,https://mrdata.usgs.gov/mrds535
1522216.405628086,https://mrdata.usgs.gov/deposit,https://doi.org/10.4095/295581,NV00115,960,1522216.405628086,1.0,https://doi.org/10.4095/295581107,https://mrdata.usgs.gov/deposit108
1542339.825318762,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,AK00101,10208732,1542339.825318762,1.0,https://mrdata.usgs.gov/deposit78,https://mrdata.usgs.gov/mrds342
1587584.0461966651,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10246657,NV00137,1587584.0461966651,1.0,https://mrdata.usgs.gov/deposit91,https://mrdata.usgs.gov/mrds3695
1623102.6851755602,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10044259,NV00109,1623102.6851755602,1.0,https://mrdata.usgs.gov/deposit23,https://mrdata.usgs.gov/mrds4215
1626949.9200166995,https://w3id.org/usgs/z/4530692/33R38T8G,https://w3id.org/usgs/z/4530692/H9RR2X54,1,1,1626949.9200166995,1.0,https://w3id.org/usgs/z/4530692/33R38T8G0,https://w3id.org/usgs/z/4530692/H9RR2X540
1671571.9682775068,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10024813,384,1671571.9682775068,1.0,https://doi.org/10.4095/295581132,https://mrdata.usgs.gov/mrds815
1684827.651308632,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,166,10021648,1684827.651308632,1.0,https://doi.org/10.4095/29558159,https://mrdata.usgs.gov/mrds5345
1750916.618354059,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10151777,NC00009,1750916.618354059,1.0,https://mrdata.usgs.gov/deposit85,https://mrdata.usgs.gov/mrds6490
1792604.047820874,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10182769,156,1792604.047820874,1.0,https://doi.org/10.4095/295581144,https://mrdata.usgs.gov/mrds2427
1863940.3241691948,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,235,10021626,1863940.3241691948,1.0,https://doi.org/10.4095/29558112,https://mrdata.usgs.gov/mrds5105
1866043.7475130786,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10216817,ID00049,1866043.7475130786,1.0,https://mrdata.usgs.gov/deposit84,https://mrdata.usgs.gov/mrds3119
1875729.097892528,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10038909,NM00039,1875729.097892528,1.0,https://mrdata.usgs.gov/deposit18,https://mrdata.usgs.gov/mrds6065
1916045.46191847,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,123,"10080340,10255600",1916045.46191847,1.0,https://doi.org/10.4095/29558125,https://mrdata.usgs.gov/mrds6199
1943073.4051986213,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,"10045087,10197869",NV00133,1943073.4051986213,1.0,https://mrdata.usgs.gov/deposit100,https://mrdata.usgs.gov/mrds132
1946693.8412098614,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,NV00133,10149174,1946693.8412098614,1.0,https://mrdata.usgs.gov/deposit100,https://mrdata.usgs.gov/mrds2557
1952357.615412608,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,805,"10280519,10021615",1952357.615412608,1.0,https://doi.org/10.4095/29558198,https://mrdata.usgs.gov/mrds2158
1996418.0158587282,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,159,10006455,1996418.0158587282,1.0,https://doi.org/10.4095/29558161,https://mrdata.usgs.gov/mrds5546
2007725.5130548542,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10174157,960,2007725.5130548542,1.0,https://doi.org/10.4095/295581107,https://mrdata.usgs.gov/mrds6256
2128709.608392444,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10102536,AZ00002,2128709.608392444,1.0,https://mrdata.usgs.gov/deposit75,https://mrdata.usgs.gov/mrds3392
2197719.351850584,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,"10183820,10048858",518,2197719.351850584,1.0,https://doi.org/10.4095/29558143,https://mrdata.usgs.gov/mrds398
2200251.4095148034,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10207040,580,2200251.4095148034,1.0,https://doi.org/10.4095/29558196,https://mrdata.usgs.gov/mrds1125
2215965.3967052214,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,10106694,787,2215965.3967052214,1.0,https://doi.org/10.4095/29558142,https://mrdata.usgs.gov/mrds3961
