ms_uri,source_id,record_id,site_name,country,state_or_province,crs,commodity,deposit_type,GroupID
https://minmod.isi.edu/resource/mineral_siteaac9d23b71198275ed552b813e661de29e10050cf2358c759b4874d0e28a9fb0,https://w3id.org/usgs/z/4530692/TBXZBP7A,1,NI 43-101 Technical Report for the Turnagain Project in North America dated March 2007,Canada,British Columbia,EPSG:4326,"cobalt,nickel","Ophiolite nickel-copper-PGE,Vein cobalt u00b1 Ni,Arc U-M intru- sion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE,ultramafic associated magmatic nickel sulphide deposit",https://w3id.org/usgs/z/4530692/TBXZBP7A0
