intersection_area,source_id_1,source_id_2,record_id_1,record_id_2,union_area,IOU,GroupID_1,GroupID_2
135765.71738971272,https://mrdata.usgs.gov/mrds,https://w3id.org/usgs/z/4530692/H9RR2X54,10232631,1,135765.71738971272,1.0,https://mrdata.usgs.gov/mrds2086,https://w3id.org/usgs/z/4530692/H9RR2X540
138771.84356396794,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10198653,NV00139,138771.84356396794,1.0,https://mrdata.usgs.gov/deposit80,https://mrdata.usgs.gov/mrds6301
140356.65820167493,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10222267,NV00120,140356.65820167493,1.0,https://mrdata.usgs.gov/deposit26,https://mrdata.usgs.gov/mrds5390
143076.47075531795,https://mrdata.usgs.gov/deposit,https://mrdata.usgs.gov/mrds,CA00021,10163851,143076.47075531795,1.0,https://mrdata.usgs.gov/deposit87,https://mrdata.usgs.gov/mrds4252
149037.60784058855,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10216585,ID00004,149037.60784058855,1.0,https://mrdata.usgs.gov/deposit73,https://mrdata.usgs.gov/mrds3797
156259.74910368718,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10091228,CO00042,156259.74910368718,1.0,https://mrdata.usgs.gov/deposit9,https://mrdata.usgs.gov/mrds2122
159821.26687360447,https://mrdata.usgs.gov/mrds,https://mrdata.usgs.gov/deposit,10134920,CO00039,159821.26687360447,1.0,https://mrdata.usgs.gov/deposit109,https://mrdata.usgs.gov/mrds2808
169174.9571860659,https://mrdata.usgs.gov/mrds,https://doi.org/10.4095/295581,"10214926,10055834",954,169174.9571860659,1.0,https://doi.org/10.4095/295581107,https://mrdata.usgs.gov/mrds164
170411.69887088888,https://doi.org/10.4095/295581,https://mrdata.usgs.gov/mrds,954,10239421,170411.69887088888,1.0,https://doi.org/10.4095/295581107,https://mrdata.usgs.gov/mrds5358
176581.60946027574,https://w3id.org/usgs/z/4530692/PP98WPVS,https://doi.org/10.4095/295581,1,240,176581.60946027574,1.0,https://doi.org/10.4095/29558163,https://w3id.org/usgs/z/4530692/PP98WPVS0
