ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity
https://minmod.isi.edu/resource/mineral_site522ab6f3b7d4a9de2a250b210e8061f6323f981ba8a38317a100137ae2b6a591,MRDS,10208324,Star Point Mine,United States,Nevada,POINT (-117.87987 40.453),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site817ae0a77cb0e602f53a8edf79c8ac4d26568013ac222e42f029fd3f190924ac,MRDS,10023349,Beypazari,Turkey,Ankara,POINT (31.93497 40.16532),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9e1697ae1e98110179ca7b108dd335d6d44200c22598e225ba022d6c6454ecd9,MRDS,10067406,Grace Mine,United States,Pennsylvania,POINT (-75.882 40.172),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site5120f2c6b2abd70d87d1799184f84939ac470150f183d311431b0b8259f76df3,MRDS,10067568,Walker Prospect,United States,Arizona,POINT (-112.17768 34.61588),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site989fbea3690d35bd5fb3787fab22aab33968d11e535c309ffcec8c9503777fd2,MRDS,10085283,Keretti Mine,Finland,,POINT (26.26943 64.49892),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitece959b93bb1b999f434d3ec13aeff2897658fc08633b8d7b6d20553fdc251b6e,MRDS,10144677,Clear Creek-Elkhorn Creek,United States,Idaho,POINT (-114.45077 45.2441),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteda2ba20bbfb783308593b147059e04e0639fc6e8770f9fa635f3fb87bc2dd44f,MRDS,10055362,Shorkul Lake,Tajikistan,,POINT (74.16726 38.38164),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site7cf494bd5fc591bf6de677900bbbe6ad8da22c38dafbd80fb7a5934d5dbd0ac9,MRDS,10131449,Denny Cobalt Prospect,United States,Washington,POINT (-120.97898 47.44482),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitebe15fd6d9e8ef76ceea15d64988ea55032cd622fb18d4f6d35f6caca8cf77610,MRDS,10033371,Copperopolis Mine,United States,Oregon,POINT (-118.68077 44.55791),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb76d58c24760418846e5870c73c1364d0de75d758301287cfcbff55a4d584e55,MRDS,10152306,Juniper Vein,United States,Oregon,POINT (-118.68075 44.54235),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site73cf5e1724429a988330228b3f9701f53991d56e21565cdd212639d901f1b4de,MRDS,10069374,Pyrites Hill Iron-Cobalt Prospect-Australia,Australia,New South Wales,POINT (147.01159 -32.16647),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitef7e44fac628a746090f8c7690ef652126e84513addf74cc716ca39211a9ef125,MRDS,10079553,Pope-Brittain Deposit,United States,Alabama,POINT (-85.47467 33.98153),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb272016aa111eadeea98b0f97c8c17933e16ba0def9dd8be1842b7dc522d017f,MRDS,10136062,Northeastern Alababa,United States,Alabama,POINT (-85.47935 34.01984),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site6596d23b6b57788d57b7cc5cf69abff8d724130ba85efc6c2d6ebce3254460ed,MRDS,10116722,Unnamed Prospect,United States,California,POINT (-115.99255 35.13001),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site74d85eae252649b42df1c8159a3d25fc6919eb6c64b6521f3a880c57968f97af,MRDS,10105938,Bunker Hill Mine,United States,Idaho,POINT (-116.13913 47.53377),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site42a1f376a7f388ea061c81640a6acc98f419f125fec1d9552a4bcf6d74bb7385,MRDS,10069381,Outokumpu Copper-Cobalt Deposit-Finland,Finland,,POINT (29.00282 62.74842),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteaad9f3186fba7a26f70705c2bfe34da0669241ad80a9fb5d7e534d852602f504,MRDS,10276701,Midvale Mine,United States,Virginia,POINT (-79.27475 37.82945),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site61321c9911234ad6afdea87a90f7feab2844aa331558c051ecc09be938258742,MRDS,10002283,Unnamed (west arm of Dundas Bay),United States,Alaska,POINT (-136.50208 58.35583),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site68a49f42c6826035bca784a0e8889572f6659a11bf8159375d0cd503089ac5fe,MRDS,10027118,Junction Mine,United States,Arizona,POINT (-109.89371 31.43097),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site4ace0c6ec0066937084018f4b97ae7ff29408be15fe523d2a2987fee46daf137,MRDS,10207254,Mina Pabellon,Chile,Atacama,POINT (-70.24783 -27.65577),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteecce70dcc5897e823f3d77b6a545bbf2cb54c05e763953a7e48b19803db9f1fd,MRDS,10073044,El Abed - Oued Zaunder Mines,Algeria,,POINT (1.00176 34.99932),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site53bdd6f56143bc985a0e96e53aa5139dde4160d11ef481b4a45185347c3e5d1a,MRDS,10136194,Sithylemenkat Lake,United States,Alaska,POINT (-151.4154 66.13243),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site2ddf999986937ca0c8a208d2ca08e7f755be8946400718be5abbcc79cc32b6a9,MRDS,10259462,Patented Claims M S 2050,United States,Arizona,POINT (-112.17214 34.60535),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitee2bfa635ab2d0d813cde4a560776a9b6f10f5013c132179aeeab1dfe51cad786,MRDS,10255491,Captain,Canada,New Brunswick,POINT (-65.88203 47.28413),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitecd452678fd6691757bcf0d366a2b63512e950756235d78848a12c65834cdbb7c,MRDS,10208043,Iferghane,Morocco,,POINT (7.80166 30.49943),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9314057b96dc1e6085b65ae1e373e64eaf4519991b2c9f8e6c5702a90ccf6a66,MRDS,10067585,Jesse Belle,United States,California,POINT (-119.94959 37.14299),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site5c3d810e170525991e6a4613b92b7373696afd214b04fce26f812add3ee9ad7a,MRDS,10266049,Monumental Gold Mining Corp.,United States,Idaho,POINT (-115.13016 45.10318),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sited84947e5d0cb72554e8eb85aaf24f05d541f20b03642f36b6406aaa78ac333e7,MRDS,10070555,Mary Ann Prospect,United States,Idaho,POINT (-114.39903 45.17488),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitebad792add4aac064d522ed47f2657d21f81d1778d244c900fceb3d21e342cd20,MRDS,10034329,Cornucopia,United States,California,POINT (-122.85886 38.84155),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitef17ae72554c123267ded4cec89b246d20783e4c5866ea872606e186c4877c706,MRDS,10400565,Kalukundi,Congo (Kinshasa),Katanga,POINT (25.9334 -10.6352),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site0e72b895ccd349dcdecce0a52b8ac8b7beae95fee960e40aae28352b111c8ce9,MRDS,10307862,Rat Fork-Base,United States,Alaska,POINT (-153.87284 62.31848),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site2046923380ec81878949c4b9e27ef236baaa5c544818249b5b133bb789f57ea3,MRDS,10058174,Las Tunas,Chile,,POINT (-70.75787 -28.87747),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site373562fb33e52d1eeec5998b18c6dba478341cbe1edc3df7be6731f118803f60,MRDS,10110430,"Dogatani Cobalt Mine, Japan",Japan,Nara,POINT (135.98215 33.73209),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site5a177dff8273ad0ced3f366a0492e466fd5fe95cfa9e2e8692a4f902feb17740,MRDS,10033087,Juniper Vein,United States,Oregon,POINT (-118.68077 44.54235),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitef8a833b3e536ab0dfb8882120ac1b948a69e62f1c31ecbc3f2ac6e65aa458cd8,MRDS,10093015,Eagle Peak,United States,Washington,POINT (-121.78119 46.75564),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteda7178b4018a1c0c16a52d2ace8122e817e9ff4de2bc07b6ec1954f9e28c8f9a,MRDS,10274286,Copper Mountain Group,United States,Oregon,POINT (-118.69436 44.55595),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site1224bae2bdb20d08ac9e36b3657451484402b056a931dfdf342dfaca7a26a6d6,MRDS,10303758,Monterrosas,Peru,Ica,POINT (-75.4997 -13.99778),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site4a0988dd3c1dc66a4d52f00477c36c86ca62c371e8abf214efe02c7611f0c4f2,MRDS,10183561,Lumwana Project,Zambia,North-Western,POINT (25.88466 -12.28073),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site19a906ae8868aa44ddfe9e994e606db3ffc3843ea479745fc3fa79594ac08c7b,MRDS,10220964,Sodak Manganese Mine,United States,Montana,POINT (-112.60008 45.4018),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site0e78ad74ce3f672446dabbae591707a6400e6f432ffa51e78be0ba4fec5cf0b9,MRDS,10230780,Vuonos,Finland,,POINT (29.11611 62.70842),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitefca42277afda296d4d94188dae196868f1ad0a4d1d1629b7bb7e4ee166bc3e1c,MRDS,10001171,Pardner's Hill,United States,Alaska,POINT (-157.0204 67.06343),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site31bff6d28282dcce45f168b42797b820dd8503429bf58598a1af321fee9a3668,MRDS,10305742,Cutthroat,United States,Washington,POINT (-121.11121 48.50542),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitebfa0f311d000dba0311016248d96e26a40336d6adbfa4e443f4689233a478262,MRDS,10102208,Otjiwalundu,Namibia,,POINT (15.58481 -18.74709),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9c8173bfc5d75202644b8b2bc81fabab87c16a8d773048b927de9ca3be089b88,MRDS,10303865,Dashkesan,Azerbaijan,,POINT (46.06808 40.51515),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site82de56cd18726590abcf6954409bc6df31c2b73a5560e4aa8263533d7b7cb72d,MRDS,10231221,Chinmen Island Laterite Deposit,China,Fujian [Fukien],POINT (118.36602 24.43259),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteeca7521126eba516b16de526cad65ec5b5a124e97a9d250a069b0f9aad7e2ed8,MRDS,10059740,Deseada,Chile,,POINT (-70.25786 -27.43081),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site5fcb22e1c1b48673c07c4d6d4f8883a79e8b3aa794b282db029a02c8e879f820,MRDS,10063349,Unknown Name,Ecuador,El Oro,POINT (-79.51648 -3.33158),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site00abe12fe8d3dde254bb80839e0c4ceeeb1189d46cfc2cd3be2c8d67a36dd73c,MRDS,10005300,Santa Maria Mine,Argentina,Salta,POINT (-67.35864 -24.08695),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb5b87cc81535e58086bf10a250eed0b3d8ed01317712773bc7564fb212ff6941,MRDS,10228185,Buckhorn Prospect,United States,Virginia,POINT (-80.9998 37.27617),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteff7f67a21a7249632d6016c251d92f22901db07f3fab57a84e40e153f130bbc0,MRDS,10067842,Loon Lake,United States,Minnesota,POINT (-90.7168 48.06667),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site4f1681cebb7dda4f40a6c31e4690313138f0a820ecf8f7f498f1fb3a6d61958d,MRDS,10400594,Nundo,Congo (Kinshasa),Katanga,POINT (26.3598 -10.7052),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site0db8a19e54e7f0df46bb1bd000a61b18e8fa4bcc2f1ab1a97ba2def83496fd76,MRDS,10068322,Iron Creek Deposit,United States,Idaho,POINT (-114.10199 44.95231),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitec624238861ea37d87a970126e0d21e68ed2c73e347f809230d2db75120c3c0cb,MRDS,10005859,Laguna Hedionda Sur,Bolivia,Potosi,POINT (-67.3828 -22.4531),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteef80228ab07d6e5dd75bd948bdaab257cad5e11e60fccda21f7ae93ff33b0fc6,MRDS,10299217,Standard Manganese Deposit,United States,Pennsylvania,POINT (-78.1672 40.68721),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitefd91b0799dc3344a50a6d151ce55f79f6b0e65a57e34d33fe44618d1c9358e9b,MRDS,10279764,Berkut,Kyrgyzstan,,POINT (79.00047 41.99812),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteedd3569560b6d0d53815c0202bb6dfd6972e600b1d2589ae01d7e0f76d712ef5,MRDS,10079674,Kambove West,Congo (Kinshasa),Katanga,POINT (26.59858 -10.88616),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site735f581e4b7f01e85250b624589ccaa7209d5732e2ba5ad86acea6a875deb69b,MRDS,10061537,Union - Juan Manuel,Cuba,Pinar Del Rio,POINT (-83.5899 22.5405),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sited321068c89203d17033d3a7ce98585c2a86afddcf296d5dd33f5f106d6fd68d0,MRDS,10104969,Toro,Chile,,POINT (-70.90093 -28.0808),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteda8a1f4a995c8f606f4c6e13a73b6cd8901f6ecc3371718ee5916f25902edb57,MRDS,10164768,Gray Eagle,United States,California,POINT (-123.37284 41.86263),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteadf1ea4fe6bb7ae0f286b2a32df3b792247174e083f4a94ca231c0dbc5ed32ee,MRDS,10079753,Cook Mine,United States,Alabama,POINT (-86.33331 34.06125),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site2595bfccd09020bbef4cb8bc45111b9542a6d2d9384db4abaf247645d112acd2,MRDS,10159073,(Facility) Selebi-Pikne Smelter,Botswana,,POINT (27.83471 -22.01351),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site0ae541b51277a4bd339d73d75fe183ef62eeef972946fa375eacae84a457beca,MRDS,10067531,About 8 Mines and Prospects,United States,Alabama,POINT (-85.41662 34.00015),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site20ed701bee117808b0f89e828feb1859403ca605335843c06135ef1c768450aa,MRDS,10111980,Unnamed Occurrence,United States,Alaska,POINT (-143.00336 69.3332),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb2ab7273a2ab85eb5e5080c207c8e8589d9d31f7c0441180c41450c6ff23cfe5,MRDS,10055364,Lyanger Lake,Tajikistan,,POINT (70.83402 38.91497),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site0a45ec156a88778bbb73c2d8ba6d7a162cb5f1d5f682506e0c29d5887c0614e5,MRDS,10106465,Grace Iron-Colbalt Minemorgantown/Jones & Kinney Mine/Bylers Mine,United States,Pennsylvania,POINT (-75.87907 40.17112),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb2015f5977b7ea8ed672be0a05931a2f2ac7bdc4f6b653dadd9091e277303675,MRDS,10046737,Monaco Claims,United States,Nevada,POINT (-117.46813 37.44801),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteed39ee75612331dc2e3bba70773ef198dd693ac8b3039dec61bf4738e4485ea9,MRDS,10080870,Medicine Bow Mines Company Prospect,United States,Wyoming,POINT (-106.29119 41.21025),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sited82cb3ad2a44a27dec85c0cd6c3995f839172402738f5bbfd1c60a790aa3c1a2,MRDS,10049067,Adair,Mexico,Sonora,POINT (-113.66742 31.55012),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea06ca5ef63c04924aeccf7025ef180dcbc0acb1cddde138b1c70bc7a0320ce2f,MRDS,10088454,Lela North-2,United States,Oklahoma,POINT (-96.69832 36.32242),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site7693e7bf4633b7983c45ba09664aa6a424b2cceb7c57e319228357d77540bc71,MRDS,10096950,Sua Pan,Botswana,Central,POINT (26.00142 -20.66357),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site99a1720243e323396626a5b9a263f1cdba9fd230feb2d2608ad39a9a9fe7f2f1,MRDS,10299417,Silver Bluff,United States,South Carolina,POINT (-81.85484 33.31205),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site6d5585c2098dd08203479ad0842df6b17e527241083713b1b2902abcc6152d84,MRDS,10070557,Bonanza Copper No. 25 Prospect,United States,Idaho,POINT (-114.36423 45.17768),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site6b93014b24e471e4998689fd1ad1dc8463f0fe18b38fb531577416bea4a00027,MRDS,10400645,Mutanda Ya Mukonkota,Congo (Kinshasa),Katanga,POINT (25.8134 -10.7859),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site57fbdd2ce4d22d2f7dc0677834420dbf7d0a4a15f570ef132caac7b6fd28c8a2,MRDS,10400529,Keystone Mining District,United States,Wyoming,POINT (-106.25 41.17),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9260ddfce6e6bae3d49d88268729a8aebe35260794e91ac4e3789b7b55a3a1a9,MRDS,10058157,Blanca San Juan,Chile,,POINT (-71.20288 -28.6858),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sited6d4b5e23862c29f42a1a66714a3210b34f5fe0053ca467c49ddd8e9128f7f4a,MRDS,10101452,Marshall,United States,Missouri,POINT (-90.23649 37.55479),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site01ec7201f785211771d6ea2e1df1b58a32a3bfad5df661df44ceea2824712ab8,MRDS,10267263,Springfield Mine,United States,Maryland,POINT (-76.97467 39.38113),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea445664767d75c461d8f7aec1e4e5dd046fd95e9f83ec57f756955e207036d72,MRDS,10085924,Ol'Khovo,Russia,,POINT (92.00005 53.99774),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea8c432856b06e68c1d03c9118f9842eee63f03c3548aafa524a60173912a22a9,MRDS,10203785,Little Piney Mountain Prospect,United States,Virginia,POINT (-79.75537 38.03755),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site775cb019d34066791ce9262cb49e2810f969978bd7e0b75bed8302d657d1825a,MRDS,10233628,Arkansas Lead Queen,United States,Arizona,POINT (-110.25207 33.062),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site12c69358299e6556542bf730302672a8a584bdc6a3a6e79f40e3cbef6313eb73,MRDS,10201602,Chisholm Claims,United States,Oregon,POINT (-122.96534 42.60842),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site707172ea189654c91fe7a435651e87d430d70437da5ac1dae5edc3968e433ea7,MRDS,10201436,Quartzburg,United States,Oregon,POINT (-118.67855 44.54345),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site3d2c6144a132354fa4141794e669df39d4a1455a73699262f47a02214db68df8,MRDS,10018281,Josephine  Mine,United States,Colorado,POINT (-106.19838 38.96111),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site3971e77971f9dfc53fe6e718093b64dc4c167843ec1d81ab583bdf0d56e54d60,MRDS,10058159,Varilla,Chile,,POINT (-71.19787 -29.94746),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb395ed90b4cafae1ab6b28d0ddd6060624d77e93517344f040a09d41bed58538,MRDS,10400568,Kananga,Congo (Kinshasa),Katanga,POINT (25.4588 -10.6892),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteb5f7d9b507d9ac730790d77ce53aebd278cae5091e076650de51a2f9db9ca8ab,MRDS,10230300,Windy Craggy,Canada,British Columbia,POINT (-137.8355 59.74972),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site088962e7e59a881b6c98abd0f4b3c491e68ccec9aa225f4455bb98881a425d0b,MRDS,10308482,Unnamed (south of Nunatak Fiord),United States,Alaska,POINT (-139.05225 59.8297),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site5476ec9fad0e7e48e4cf7928dfeb1c63e025b4c046993beb9537b2fc5cf19d7e,MRDS,10053169,Wilson George Jennie,United States,Oregon,POINT (-123.03558 42.46815),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea53a9fb3d949a500f95448faf83be6fdf059794aff305a3eac09bce3776085ba,MRDS,10006245,Hucumarini Mine,Bolivia,La Paz,POINT (-68.63286 -15.86439),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitef8b30ea7dc2da37f10f8a649642ea565279451a242457aae3715c42c8c4ebebe,MRDS,10086133,El Limon,Nicaragua,Leon,POINT (-86.7361 12.75095),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site834e2dec9c5c205c2a0a1b898a4da8fead570434b4a14dc0fe8fb8934a54f149,MRDS,10015284,Rainy Day Mine,United States,Utah,POINT (-111.0213 37.80777),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitefcd66ec8548a96b15cfe62eeaf6bf11e76c0d8e46d2ba34fd355ad48c396c083,MRDS,10400377,Muliashi,Zambia,,POINT (28.275 -13.07917),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site314ff92ede70c79753e9f57acd7b5ee7ef7e6ddef03e7c6616234f4e23346948,MRDS,10022032,Morrison North-2,United States,Oklahoma,POINT (-96.99559 36.36119),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site0f8588ad2708af2e8f1ff915910782bc829a5026a47b7d59f6b9dc7e95146d04,MRDS,10101451,Dr. Robb and Perringer,United States,Missouri,POINT (-90.31343 37.52174),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sited622905f01dcc334ce41ec1303fa3db9347999e1da7347aca4c2ee9573b9a66d,MRDS,10093982,Silver King,United States,Alaska,POINT (-149.55283 63.25959),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea2dde443a0e49060b1203f6bc1103c40ac24b1053810a405d71fc824ed3f1803,MRDS,10032265,Hansen Mine,United States,Oregon,POINT (-123.70199 42.53538),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site6d6fd5fdc82bd5e5f715f76c2edd54984afc0d978e4ead423fbdcab40ccdf115,MRDS,10158395,(Facility) Olen Smelter,Belgium,Antwerpen,POINT (4.86899 51.14886),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site54f5e6fb8b457c92c12626ffec0d39ef2b1f52c674c1585ac19faa5cf76e155c,MRDS,10173986,Bluejay Mine,United States,Nevada,POINT (-115.48274 35.8769),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitebf27cd1668cea58c111ffb4e9e5b21042c51d5a5a0ad1a4b905e76efef6edc45,MRDS,10006242,Marcamarcani Mine,Bolivia,La Paz,POINT (-68.59952 -15.89772),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site3db2d47f566f9f8a40dd5a9f18969f4c933de9bf3ebe7ac2075c7c40e2ac7938,MRDS,10090827,Desert Group Prospect,United States,Idaho,POINT (-114.22399 45.09628),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9ac75bc9a6f0c83867cdabfaf6557e25a499506d80a173766db66b0eb96f32f5,MRDS,10096890,Colt Mesa Mine,United States,Utah,POINT (-111.08407 37.72666),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea217258f1fcc89958f4774834be80caa61f0f5fd390ced799d373ee0810764d9,MRDS,10080871,Cuprite Mine,United States,Wyoming,POINT (-106.24119 41.1983),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site54f7d9f0119fd6f3fb42a800622837fe132eee6e78c8d401323aeba7f8cb1cf6,MRDS,10257844,Gorman Prospects,United States,Alabama,POINT (-85.43385 34.02124),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitecae931184596eec4d06ae0b8d05a1007c99b1a4cd62ef0c785c5ceb1f89a60a0,MRDS,10155874,Hogpen Hollow Prospect,United States,Virginia,POINT (-79.17785 37.89565),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site85987c51c0354182160f0d944f613c81ac9274d6363d00c762c6688603f13c93,MRDS,10241382,Elizabeth Creek,United States,Idaho,POINT (-115.24379 46.81797),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitecabe19af2e284186fdfcddebc2965e27f4e888af7d54a04458faba380aaf6339,MRDS,10056181,Maki,United States,Washington,POINT (-117.60111 48.84597),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitef38a5c3857974fd522c9a67908261685a410ea65d50399e2d66ea97e59895c64,MRDS,10104556,Santa Filomena,Chile,,POINT (-70.13283 -33.03413),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site98a27cf05ec5f744c96200bf111c61a9f132d5dd71841c097f5919f2c34bdb49,MRDS,10256036,(Facility) Shituru Copper Refinery,Congo (Kinshasa),Katanga,POINT (26.78464 -10.96423),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_siteed82cab6892f4138a2cadbd0c17d6b60e2e33d03b03946ae3e9f85f279258c3b,MRDS,10147423,Shaft Number Three,United States,Missouri,POINT (-90.2851 37.52567),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitef3bb5ae7086da1784cd8bb884f0d84f4f3f69b5ef0f02bda5b0b9cc5493cf371,MRDS,10280640,(Facility) Luilu Copper Refinery,Congo (Kinshasa),Katanga,POINT (25.41805 -10.74755),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site8e569058dfd2763f2f44b89c2f4a11b527363a899123b06e0b968891b038819b,MRDS,10206695,Boshekul Deposit,Kazakhstan,,POINT (74.25074 51.76453),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitea5b4561e8ff1eb189eea9d4cc91fe1822c362cdbd50d3645c32c0acec79bfe11,MRDS,10079670,Mupine,Congo (Kinshasa),Katanga,POINT (25.404 -10.6979),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site9c38fcec9d80997ff84ce988c6b98715afc9a7759a6c2ab44bf9e5356ce3e5b2,MRDS,10085151,Monterrosas Mine,Peru,Ica,POINT (-75.60137 -13.98696),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_site5608a1b971df48b2e3d02bc519f0048abb971d8f82cd45d7c860567b77c49751,MRDS,10070558,Blackrock No. 4 Prospect,United States,Idaho,POINT (-114.36343 45.16488),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitebbc0cb86bb975a1ef4c5f57041c0d54e18cdfb9d77da64303ae42edfa1e70e10,MRDS,10058982,Rosa Amelia,Chile,,POINT (-71.19677 -28.69414),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitebee3230bc1321bf3c21e2e908aa082b9397b883f9946aacfc037c1b405bc2d8f,MRDS,10310578,Big Mike Copper Mine,United States,Nevada,POINT (-117.5603 40.5433),EPSG:4326,cobalt
https://minmod.isi.edu/resource/mineral_sitece3500497f9e421fc6137da20adb359a748c7b2e3ce03ff483958f63b8c84747,MRDS,10008373,Boundary County Deposit,United States,Idaho,POINT (-116.83441 48.88319),EPSG:4326,cobalt
