ms_uri,source_id,record_id,country,state_or_province,location,crs,other_names,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__munali,https://doi.org/10.5382/econgeo.4950,Munali,Zambia,"","",EPSG:4326,"",Munali,"Nickel,Palladium,Platinum,Copper,Cobalt","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__murrin-murrin,https://doi.org/10.5382/econgeo.4950,Murrin Murrin,Australia,"","",EPSG:4326,"",Murrin Murrin,"Cobalt,Nickel","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__musongati,https://doi.org/10.5382/econgeo.4950,Musongati,Burundi,"","",EPSG:4326,"",Musongati,"Nickel,Gold,Cobalt,Copper,Platinum,Palladium","Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nachingwea-ntaka-hill,https://doi.org/10.5382/econgeo.4950,Nachingwea-Ntaka Hill,Tanzania,"","",EPSG:4326,"",Nachingwea-Ntaka Hill,"Cobalt,Copper,Palladium,Platinum,Nickel,Gold","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nama-a-c-d,https://doi.org/10.5382/econgeo.4950,Nama (A-C-D),Zambia,"","",EPSG:4326,"",Nama (A-C-D),"Copper,Cobalt,Nickel","Cu-Co-Ni,Hydrothermal Ni,Sediment-hosted Stratiform Cu"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__ngella-floridas-islands,https://doi.org/10.5382/econgeo.4950,Ngella-Floridas Islands,Solomon Islands,"","",EPSG:4326,"",Ngella-Floridas Islands,"Nickel,Cobalt","Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nicaro,https://doi.org/10.5382/econgeo.4950,Nicaro,Cuba,"","",EPSG:4326,"",Nicaro,"Cobalt,Nickel","Laterite,Oxide-Clay silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nickel-king-thye-lake,https://doi.org/10.5382/econgeo.4950,Nickel King (Thye Lake),Canada,"","",EPSG:4326,"",Nickel King (Thye Lake),"Nickel,Cobalt,Copper","Impact-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nico-young-ardnaree,https://doi.org/10.5382/econgeo.4950,Nico Young-Ardnaree,Australia,"","",EPSG:4326,"",Nico Young-Ardnaree,"Nickel,Cobalt,Scandium","Laterite,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nico-young-thuddungra,https://doi.org/10.5382/econgeo.4950,Nico Young-Thuddungra,Australia,"","",EPSG:4326,"",Nico Young-Thuddungra,"Scandium,Cobalt,Nickel","Laterite,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__nindilbillup-group,https://doi.org/10.5382/econgeo.4950,Nindilbillup Group,Australia,"","",EPSG:4326,"",Nindilbillup Group,"Nickel,Iron,Cobalt","Laterite,Oxide"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-eucalyptus,https://doi.org/10.5382/econgeo.4950,NiWest-Eucalyptus,Australia,"","",EPSG:4326,"",NiWest-Eucalyptus,"Cobalt,Nickel","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-hepi,https://doi.org/10.5382/econgeo.4950,NiWest-Hepi,Australia,"","",EPSG:4326,"",NiWest-Hepi,"Nickel,Cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-macey-hill,https://doi.org/10.5382/econgeo.4950,NiWest-Macey Hill,Australia,"","",EPSG:4326,"",NiWest-Macey Hill,"Nickel,Cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-mertondale,https://doi.org/10.5382/econgeo.4950,NiWest-Mertondale,Australia,"","",EPSG:4326,"",NiWest-Mertondale,"Cobalt,Nickel","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-mount-kilkenny,https://doi.org/10.5382/econgeo.4950,NiWest-Mount Kilkenny,Australia,"","",EPSG:4326,"",NiWest-Mount Kilkenny,"Cobalt,Nickel","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-murrin-north,https://doi.org/10.5382/econgeo.4950,NiWest-Murrin North,Australia,"","",EPSG:4326,"",NiWest-Murrin North,"Nickel,Cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-waite-kauri,https://doi.org/10.5382/econgeo.4950,NiWest-Waite Kauri,Australia,"","",EPSG:4326,"",NiWest-Waite Kauri,"Nickel,Cobalt","Clay silicate,Laterite"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__niwest-wanbanna,https://doi.org/10.5382/econgeo.4950,NiWest-Wanbanna,Australia,"","",EPSG:4326,"",NiWest-Wanbanna,"Cobalt,Nickel","Clay silicate,Laterite"
