ms_uri,source_id,record_id,site_name,country,state_or_province,crs,commodity,deposit_type,GroupID
https://minmod.isi.edu/resource/mineral_sited6ccdfa63a6d39eaebb0d9787ea44150db1f06c7e641924eb74a36fe62a5c1c8,https://w3id.org/usgs/z/4530692/8IWIAAHF,1,NI 43-101 Technical Report for the Wellgreen Project in North America dated July 2011,Canada,Yukon,EPSG:4326,"cobalt,nickel","U-M intrusion nickel-copper- PGE,Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,gabbro-associated nickel deposits,U-M conduit nickel-copper- PGE",https://w3id.org/usgs/z/4530692/8IWIAAHF0
