ms_uri,source_id,record_id,site_name,country,state_or_province,crs,commodity,deposit_type,GroupID
https://minmod.isi.edu/resource/mineral_site4022eb40efa2dbe206a3bf7631f62d928f50fceda443e045e0305333bbe4c2fe,https://w3id.org/usgs/z/4530692/GE3JUAJD,1,NI 43-101 Technical Report for the Nunavik Project in North America dated April 2010,Canada,Quebec,EPSG:4326,"cobalt,nickel","U-M layered intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,Arc U-M intru- sion nickel- copper-PGE,MAGMATIC Ni-Cu-PGE TYPE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,Magmatic sulphide deposits",https://w3id.org/usgs/z/4530692/GE3JUAJD0
