country,ms_uri,source_id,record_id,state_or_province,crs,other_names,site_name,commodity,deposit_type,link_method,loc_GroupID,GroupID_location,GroupID_text
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305608,https://mrdata.usgs.gov/mrds,10305608,New Mexico,EPSG:4326,"",Backslope,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten",GEO,ALL1423,GROUP24,GROUPALL1423
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071565,https://mrdata.usgs.gov/mrds,10071565,Idaho,EPSG:4326,"Mildred,Estep,Arrastre",Orofino,",pper,,,",Oxidized intrusion- related gold,GEO,ALL1424,GROUP24,GROUPALL1424
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10257420,https://mrdata.usgs.gov/mrds,10257420,Alaska,EPSG:4326,"",Rock  Divide,",","Greisen tungsten- molybdenum±Bi,Iron oxide gold",GEO,ALL1426,GROUP24,GROUPALL1426
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014658,https://mrdata.usgs.gov/mrds,10014658,New Mexico,EPSG:4326,"",Greenrock,",,,pper",Greisen tungsten- molybdenum±Bi,GEO,ALL1428,GROUP24,GROUPALL1428
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035153,https://mrdata.usgs.gov/mrds,10035153,California,EPSG:4326,"",Sunnyboy,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1429,GROUP24,GROUPALL1429
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091325,https://mrdata.usgs.gov/mrds,10091325,Colorado,EPSG:4326,"Red Signe,Red Sign (misspelled)",Red Signe,",","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1430,GROUP24,GROUPALL1430
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197586,https://mrdata.usgs.gov/mrds,10197586,Nevada,EPSG:4326,Pasch,Ben Pasch,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL1431,GROUP24,GROUPALL1431
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10053206,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10153073",https://mrdata.usgs.gov/mrds,"10053206,10153073",Oregon,EPSG:4326,",Hibbard,Mattern",Harmony,"","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Greisen tungsten- molybdenum±Bi",GEO,ALL1432,GROUP24,GROUPALL1432
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222346,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014345",https://mrdata.usgs.gov/mrds,"10014345,10222346",Nevada,EPSG:4326,"Garnett Lease,Badger",Blackhawk,",pper,,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Breccia pipe molybdenum",GEO,ALL1433,GROUP24,GROUPALL1433
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008906,https://mrdata.usgs.gov/mrds,10008906,Washington,EPSG:4326,"",Black Horse Stockwell,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten",GEO,ALL1434,GROUP24,GROUPALL1434
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002475,https://mrdata.usgs.gov/mrds,10002475,Alaska,EPSG:4326,"",Elephant   Placer,",","Fluvial placer gold,Fluvial placer tungsten,Shoreline placer gold",GEO,ALL1435,GROUP24,GROUPALL1435
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014325,https://mrdata.usgs.gov/mrds,10014325,Nevada,EPSG:4326,"",Emma,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1437,GROUP24,GROUPALL1437
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046613,https://mrdata.usgs.gov/mrds,10046613,Nevada,EPSG:4326,"",Location,",",Iron silicate polymetallic,GEO,ALL1438,GROUP24,GROUPALL1438
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136696,https://mrdata.usgs.gov/mrds,10136696,Alaska,EPSG:4326,"Dry Pass,Pass,Lillie",Hump,",pper,,,","Climax-type porphyry molybdenum,Skarn molybdenum",GEO,ALL1439,GROUP24,GROUPALL1439
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115017,https://mrdata.usgs.gov/mrds,10115017,California,EPSG:4326,"",Bar,",,","Fluvial placer gold,Fluvial placer tungsten,Shoreline placer gold",GEO,ALL1440,GROUP24,GROUPALL1440
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260601,https://mrdata.usgs.gov/mrds,10260601,California,EPSG:4326,Thousand Island Lake,Thou Islands Lake,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1441,GROUP24,GROUPALL1441
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014319,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10174096",https://mrdata.usgs.gov/mrds,"10174096,10014319",Nevada,EPSG:4326,",Buffinton",Buff,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1442,GROUP24,GROUPALL1442
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096771,https://mrdata.usgs.gov/mrds,10096771,Alaska,EPSG:4326,Cummins,Rocky Cummins,",,,,,",Mesozonal orogenic gold,GEO,ALL1443,GROUP24,GROUPALL1443
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260935,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035235",https://mrdata.usgs.gov/mrds,"10260935,10035235",California,EPSG:4326,"",Bright Star,"","Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1444,GROUP24,GROUPALL1444
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10285005,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008710",https://mrdata.usgs.gov/mrds,"10008710,10285005",California,EPSG:4326,"Mountain Kid,",Mountain Kid,"","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1445,GROUP24,GROUPALL1445
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008336,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008679",https://mrdata.usgs.gov/mrds,"10008336,10008679",California,EPSG:4326,"","Kaweah,Kaweah",",","Greisen tungsten- molybdenum±Bi,Porphyry tungsten",GEO,ALL1447,GROUP24,GROUPALL1447
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10239858,https://mrdata.usgs.gov/mrds,10239858,Connecticut,EPSG:4326,"",Lane,",,,",Greisen tungsten- molybdenum±Bi,GEO,ALL1448,GROUP24,GROUPALL1448
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002479,https://mrdata.usgs.gov/mrds,10002479,Alaska,EPSG:4326,Konechney Prospect,Mission  --pper,",pper,,,,,",Oxidized intrusion- related gold,GEO,ALL1450,GROUP24,GROUPALL1450
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10037024,https://mrdata.usgs.gov/mrds,10037024,Nevada,EPSG:4326,"NBMG Sample Site 2028,Spanish Belt Mine",Barcelona,",,,,,,,,,pper,",Vein polymetallic,GEO,ALL1451,GROUP24,GROUPALL1451
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10124425,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045959",https://mrdata.usgs.gov/mrds,"10124425,10045959",Nevada,EPSG:4326,"",Hice,",,,,","Greisen tungsten- molybdenum±Bi,",GEO,ALL1452,GROUP24,GROUPALL1452
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10115171,https://mrdata.usgs.gov/mrds,10115171,California,EPSG:4326,"",ntact,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1453,GROUP24,GROUPALL1453
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10095658,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10247342",https://mrdata.usgs.gov/mrds,"10095658,10247342",Nevada,EPSG:4326,"",Springer,",,","Breccia pipe molybdenum,Greisen tungsten- molybdenum±Bi,Vein tungsten,Skarn tungsten ± Mo",GEO,ALL1454,GROUP24,GROUPALL1454
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305217,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101883",https://mrdata.usgs.gov/mrds,"10305217,10101883",Nevada,EPSG:4326,"Tonopah BelmontBelmont,Belmont,Susie",Tonopah Belmont,",,,,,,","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten,Vein polymetallic",GEO,ALL1455,GROUP24,GROUPALL1455
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000698,https://mrdata.usgs.gov/mrds,10000698,Alaska,EPSG:4326,"",Unnamed (head of Ohio ),",,pper,,,,",Greisen tin ±W-Mo,GEO,ALL1456,GROUP24,GROUPALL1456
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10123756,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094802",https://mrdata.usgs.gov/mrds,"10123756,10094802",Montana,EPSG:4326,"",Big Six,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi",GEO,ALL1457,GROUP24,GROUPALL1457
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10212214,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10103235,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284859",https://mrdata.usgs.gov/mrds,"10284859,10103235,10212214",California,EPSG:4326,"",Last Chance,",,,pper,","Greisen tungsten- molybdenum±Bi,Supergene uranium,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1458,GROUP24,GROUPALL1458
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10261028,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035221,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008632",https://mrdata.usgs.gov/mrds,"10261028,10008632,10035221",California,EPSG:4326,"","Big Boy s,Blue Point","","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Vein tungsten,Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Vein tungsten,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1459,GROUP24,GROUPALL1459
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282683,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10258804,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002506",https://mrdata.usgs.gov/mrds,"10258804,10282683,10002506",Alaska,EPSG:4326,",Fortyseven Creek,Russell Schaefer","Fortyseven  Placer,Fortyseven",",,,,,","Epizonal orogenic gold,Hypozonal orogenic gold,Mesozonal orogenic gold,Fluvial placer tungsten,Epizonal orogenic antimony ± gold,Greisen tungsten- molybdenum±Bi",GEO,ALL1460,GROUP24,GROUPALL1460
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000976,https://mrdata.usgs.gov/mrds,10000976,Alaska,EPSG:4326,"",Unnamed,",,,pper","Greisen tungsten- molybdenum±Bi,Oxidized intrusion- related gold,Porphyry tungsten,Reduced intrusion- related gold",GEO,ALL1461,GROUP24,GROUPALL1461
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160390,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090691",https://mrdata.usgs.gov/mrds,"10090691,10160390",Alaska,EPSG:4326,"",Pioneer,",,","Fluvial placer tungsten,",GEO,ALL1462,GROUP24,GROUPALL1462
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090685,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10309009,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10111915",https://mrdata.usgs.gov/mrds,"10090685,10309009,10111915",Alaska,EPSG:4326,",Allen Mining Company,Eugene N,Ryk Brauwer,401,Copper King Mining Corporation,Hunter Bench,Bench Right Limit Nos,Ralph Murane,Cechowski,Sullivan,Carl Glavinovich,Daniel Creek Fraction No,Davie,Eugene Davie,Frank Walker,Daniels Creek No,394812,Walter Atkinson,490127,William Hunter,Topkok Ditch Company,297558,1,Sourdough Fraction,2-3,T,R,No,Owens 1-12,Black Chief Mining Company,J,M,Charlene,1874,Sulliavan Mining Company,C,Topkok Chief Mining Company,Murane Associates,Gerge Ryan,Northern Trading and Mining Company,Edna Fraction,Karterman,333,Pat,Cheechako Bench,371,838061,Pat No,2-4,Daniels Creek Nos,S",Daniels,",,,,,pper,,,","Shoreline placer gold,Fluvial placer tungsten,Fluvial placer gold",GEO,ALL1463,GROUP24,GROUPALL1463
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10188219,https://mrdata.usgs.gov/mrds,10188219,California,EPSG:4326,Chief Wahoo,Azurite,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1465,GROUP24,GROUPALL1465
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040612,https://mrdata.usgs.gov/mrds,10040612,Nevada,EPSG:4326,"",Rosebud,",,,,","Epithermal mercury,Paleoplacer tin",GEO,ALL1466,GROUP24,GROUPALL1466
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104254,https://mrdata.usgs.gov/mrds,10104254,South Dakota,EPSG:4326,"",Kirka Downing,"","Abyssal pegmatite REE,Greisen tungsten- molybdenum±Bi,Simple pegmatite",GEO,ALL1467,GROUP24,GROUPALL1467
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308293,https://mrdata.usgs.gov/mrds,10308293,Alaska,EPSG:4326,"",Bluff,",",Mesozonal orogenic gold,GEO,ALL1468,GROUP24,GROUPALL1468
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10178396,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094234",https://mrdata.usgs.gov/mrds,"10094234,10178396",Utah,EPSG:4326,"",Cactus,",,pper,,,,,,,pper,,","Orogenic silver-lead- zinc-copper- antimony,",GEO,ALL1469,GROUP24,GROUPALL1469
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10295642,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10044912",https://mrdata.usgs.gov/mrds,"10295642,10044912",Nevada,EPSG:4326,"Paydirt,Double Eagle Group,Dead Strike,Sure Thing,Scheelite",Vernon,",,,","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1470,GROUP24,GROUPALL1470
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035315,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10165412",https://mrdata.usgs.gov/mrds,"10035315,10165412",California,EPSG:4326,"",Desert,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Fluvial placer tungsten",GEO,ALL1471,GROUP24,GROUPALL1471
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048645,https://mrdata.usgs.gov/mrds,10048645,Washington,EPSG:4326,"",Key,"pper,,,,",Vein polymetallic,GEO,ALL1472,GROUP24,GROUPALL1472
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10204699,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10104273,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041655",https://mrdata.usgs.gov/mrds,"10041655,10104273,10204699",Washington,EPSG:4326,"",Bi-lic,",,,,pper,,,pper,,","Greisen tungsten- molybdenum±Bi,Low-fluorine porphyry molybdenum,Climax-type porphyry molybdenum,Greisen tungsten- molybdenum±Bi,Low-fluorine porphyry molybdenum,Porphyry copper- molybdenum,Climax-type porphyry molybdenum,Greisen tungsten- molybdenum±Bi,Low-fluorine porphyry molybdenum,Skarn molybdenum",GEO,ALL1473,GROUP24,GROUPALL1473
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10087982,https://mrdata.usgs.gov/mrds,10087982,New Mexico,EPSG:4326,"1-3,New Sunset Code,San Francisco Group,San Pedro Group,Claims,San Pedro No",San Francis,",pper,,","Ferroan carbonate polymetallic,Iron oxide poly- metallic",GEO,ALL1474,GROUP24,GROUPALL1474
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10117327,https://mrdata.usgs.gov/mrds,10117327,Colorado,EPSG:4326,"",Aztec,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1475,GROUP24,GROUPALL1475
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008592,https://mrdata.usgs.gov/mrds,10008592,California,EPSG:4326,"Little Wonder,Tungstar,Ironking,Hunch Lime Cap,Mammoth,Lucky Strike",Sivori and Lucky Strike,",","Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1476,GROUP24,GROUPALL1476
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009562,https://mrdata.usgs.gov/mrds,10009562,Alaska,EPSG:4326,"",Clear  Tributary,"Ytterbium,,Praseodymium,Lanthanum,Dysprosium,,Thulium,Yttrium,Europium,,Neoymium,Terbium,Lutetium,Erbium,Holmium,Samarium,Gadolinium,Cerium","Fluvial placer niobium-tantalum,Fluvial placer tungsten",GEO,ALL1478,GROUP24,GROUPALL1478
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10097910,https://mrdata.usgs.gov/mrds,10097910,New Mexico,EPSG:4326,Reed Tungsten,Pacemaker s,",",Greisen tungsten- molybdenum±Bi,GEO,ALL1479,GROUP24,GROUPALL1479
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10310495,https://mrdata.usgs.gov/mrds,10310495,Nevada,EPSG:4326,"Gold Shale Claim,Steigmeyer Property,Slate Creek Deposit",Shale Pit,",,,,","Carlin-type gold,Distal- disseminated silver-gold,Replacement gold-silver",GEO,ALL1480,GROUP24,GROUPALL1480
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009975,https://mrdata.usgs.gov/mrds,10009975,New Mexico,EPSG:4326,"",Blue Hill,"",Skarn tungsten ± Mo,GEO,ALL1481,GROUP24,GROUPALL1481
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10260644,https://mrdata.usgs.gov/mrds,10260644,California,EPSG:4326,"",Aja  s,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1482,GROUP24,GROUPALL1482
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185226,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009569",https://mrdata.usgs.gov/mrds,"10009569,10185226",Alaska,EPSG:4326,"",Hoosier,"pper,,,,,,,pper,",",Fluvial placer tungsten",GEO,ALL1483,GROUP24,GROUPALL1483
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096377,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10266047",https://mrdata.usgs.gov/mrds,"10266047,10096377",Idaho,EPSG:4326,"",Lakeside,",",Greisen tungsten- molybdenum±Bi,GEO,ALL1484,GROUP24,GROUPALL1484
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009623,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136996,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10309027",https://mrdata.usgs.gov/mrds,"10309027,10009623,10136996",Alaska,EPSG:4326,"Nugget Bench High Channel,",Nugget,",,,,,,","Fluvial placer tungsten,Shoreline placer gold,Fluvial placer gold",GEO,ALL1485,GROUP24,GROUPALL1485
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10150199,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014351",https://mrdata.usgs.gov/mrds,"10150199,10014351",Nevada,EPSG:4326,",Hunt",Hunt s,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1489,GROUP24,GROUPALL1489
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021159,https://mrdata.usgs.gov/mrds,10021159,Utah,EPSG:4326,"",Oak Basin,"",Greisen tungsten- molybdenum±Bi,GEO,ALL1490,GROUP24,GROUPALL1490
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10232811,https://mrdata.usgs.gov/mrds,10232811,Alaska,EPSG:4326,"",Alpha,",,","Fluvial placer gold,Shoreline placer gold",GEO,ALL1492,GROUP24,GROUPALL1492
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10259267,https://mrdata.usgs.gov/mrds,10259267,Arizona,EPSG:4326,"",European,",,pper,,,,","Breccia pipe molybdenum,Iron oxide poly- metallic",GEO,ALL1495,GROUP24,GROUPALL1495
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149194,https://mrdata.usgs.gov/mrds,10149194,Nevada,EPSG:4326,"",ld Springs,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1496,GROUP24,GROUPALL1496
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209656,https://mrdata.usgs.gov/mrds,10209656,Arizona,EPSG:4326,"",Carter,"",Greisen tungsten- molybdenum±Bi,GEO,ALL1497,GROUP24,GROUPALL1497
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032843,https://mrdata.usgs.gov/mrds,10032843,Oregon,EPSG:4326,"White Eagle,Scott Claims,Peacock,Dr,Iron Dyke,Lost Creek Quartz",ntact,"pper,,,,",Bimodal felsic VMS,GEO,ALL1498,GROUP24,GROUPALL1498
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10047690,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10173344",https://mrdata.usgs.gov/mrds,"10047690,10173344",Nevada,EPSG:4326,"Stardust,3,3857,Corona,3856,Snowflower Group,Shamrock Claims,North Sand Springs Range,2 and,Garnet,NBMG Sample Sites",Stardust s,",,pper,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten,Skarn tungsten ± Mo",GEO,ALL1499,GROUP24,GROUPALL1499
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10044639,https://mrdata.usgs.gov/mrds,10044639,Nevada,EPSG:4326,"Morning Star Mine,Kope Scheelite Mine",Peters,",pper,,,","Replacement gold-silver,Skarn gold ± copper ± tungsten",GEO,ALL1500,GROUP24,GROUPALL1500
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039384,https://mrdata.usgs.gov/mrds,10039384,Arizona,EPSG:4326,"Republic,Zinc Co,Burro Pit,Cyprus Johnson Deposit,Coronado Copper,Mammoth,Climax Shaft,Johnson Camp Mine,Copper Chief,Peabody",Johnson,",,pper,,,,,,",Replacement copper,GEO,ALL1501,GROUP24,GROUPALL1501
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002043,https://mrdata.usgs.gov/mrds,10002043,Alaska,EPSG:4326,"",Boulder  Placer,",,,",Fluvial placer tungsten,GEO,ALL1503,GROUP24,GROUPALL1503
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10124305,https://mrdata.usgs.gov/mrds,10124305,Nevada,EPSG:4326,"",John Young Mill,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo",GEO,ALL1504,GROUP24,GROUPALL1504
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000055,https://mrdata.usgs.gov/mrds,60000055,Wyoming,EPSG:4326,"",Sunlight,",,","Alkalic epithermal gold ± Ag,High-sulfidation (HS) epithermal silver-gold ± Cu,Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Low-sulfidation (LS) epither- mal gold-silver",GEO,ALL1505,GROUP24,GROUPALL1505
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109044,https://mrdata.usgs.gov/mrds,10109044,Arizona,EPSG:4326,"",Mesa Grande Addition,"","Greisen tungsten- molybdenum±Bi,Vein tungsten",GEO,ALL1506,GROUP24,GROUPALL1506
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10045469,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10246712",https://mrdata.usgs.gov/mrds,"10246712,10045469",Nevada,EPSG:4326,"Iron Gate,Saddle,Velvet Claims,Saddle Claim,Velvet Claim",Gate,",,pper,,,,","Iron oxide poly- metallic,Skarn iron",GEO,ALL1507,GROUP24,GROUPALL1507
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013101,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013093",https://mrdata.usgs.gov/mrds,"10013093,10013101",Colorado,EPSG:4326,"1,Venture No,Charlene Nos 2",1,",pper,","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1509,GROUP24,GROUPALL1509
United States,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10090607,https://mrdata.usgs.gov/mrds,10090607,Wyoming,EPSG:4326,"",Durner and Keys,"","Greisen tungsten- molybdenum±Bi,Skarn tungsten ± Mo,Vein tungsten",GEO,ALL1510,GROUP24,GROUPALL1510
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008565,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10035162",https://mrdata.usgs.gov/mrds,"10008565,10035162",California,EPSG:4326,"Bishop Tungsten Mines Mill,Shannon Creek",",Bishop ncentrate and Cleaning",",pper,","Skarn tungsten ± Mo,Greisen tungsten- molybdenum±Bi,Porphyry tungsten,Skarn tungsten ± Mo",GEO,ALL1511,GROUP24,GROUPALL1511
United States,"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10222406,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101412",https://mrdata.usgs.gov/mrds,"10101412,10222406",Nevada,EPSG:4326,",NBMG Sample Site 2564",Arizona,",,pper,,,","Mesozonal orogenic gold,Vein five-element,Vein polymetallic,",GEO,ALL1514,GROUP24,GROUPALL1514
