ms_uri,source_id,site_name,country,state_or_province,location,crs,commodity
https://minmod.isi.edu/resource/mineral_sitea4423113864a0c3617f55f6b1de4feb3975f8e59acdaed911a694798bbe6ca11,MRDS,Bona Mine,United States,Texas,"POINT (-105.44942, 31.19934)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site4acf3d242cab5b8edd631a8f1d3a4cb5e6a605187d6ba6b37be80e6cf75897bd,MRDS,"Renzy Mines, Ltd.",Canada,Quebec,"POINT (-76.68545, 46.80248)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site01f2c65a934d6a5e7be049b31f306c5dd115392a5ecf68c42cabddc2e99d938d,MRDS,Smith River Nickel Deposit,United States,Oregon,"POINT (-123.97786, 42.01452)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteee1ce103393f63d5824df2913088afc5c3d2f1792229bf12213716346075f95e,MRDS,Longvack South,Canada,Ontario,"POINT (-81.33312, 46.66666)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site142ea048a83a192ae9530f4a9eb7f27048b87e03dea82b68e1de4454321c1c1b,MRDS,Hiller,United States,Oregon,"POINT (-118.29544, 44.36375)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteafd85dce889d18b1ffd656889c76c7009ff25495ee9101f05f2bd2c5bee8eae2,MRDS,Portersfield Prospect,United States,Maine,"POINT (-69.08798, 44.15685)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitebcdd0dafda2a4a6a52d032bab6a81c41bf8ecdf71c7e41a1cfede4aa17ecda6e,MRDS,Gold Quarry Mine,United States,Nevada,"POINT (-116.20925, 40.79158)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site31de7342519ff02b549ddbc57cbabb8f3bbbc887106c6bfa2f9241d003773078,MRDS,Golesh Mountain Nickel Deposit-Yugoslavia,Serbia,,"POINT (21.00188, 42.99873)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6cea427c32e5662aa6a8bd7caa2264203a071d708452a11ebe740248da79f8fb,MRDS,Kimamba Prospect,Tanzania,Morogoro,"POINT (37.1312, -6.77782)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site60e34e1c0b311d71345d6d614e2cba6b37b168f17f33924748eff869ed66e0ee,MRDS,Red Baron Group,United States,Oregon,"POINT (-123.71806, 42.16792)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site098cbfebed316ec0b507b0b74b7f52389c40a22aace2cc5c322ba148e5982484,MRDS,Unnamed Occurrence,United States,Alaska,"POINT (-152.00005, 67.38132)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sited18228e51ef0363215398202a2fd7e8a360553a964a4e9a6d2a9335c08fee0b7,MRDS,Mullen,United States,Washington,"POINT (-118.03223, 48.68735)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec7f6a8796f00126b2c865bedecccfb3e1e93e1f90655e9221493079d6c0db024,MRDS,Sherwood Group Prospects,United States,Oregon,"POINT (-117.92103, 44.57819)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec4ef394dabba2cb86191d8187fffc3a4f30a1944032f0a0b4eb3c672b610089a,MRDS,Bergen Kemp Prospect,United States,Virginia,"POINT (-80.52257, 36.77924)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitea950dcf8029607910aa8b2afb18cb9fe1e92a84ede1786f112afe5b1e0b3865b,MRDS,Stillwater Mine,United States,Montana,"POINT (-109.87999, 45.38772)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site3e61891d495f85e650c47652aeb3628637535dbce582d273f58c5787f57cabbc,MRDS,Upper Lawson and Huntley Spring,United States,Oregon,"POINT (-124.16006, 42.38064)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0fdfe34b62f4715a9d298c62b6859e9022c1cd6a4f0360d80819849e59803028,MRDS,Mattagami Lake Mines,Canada,Quebec,"POINT (-77.71631, 49.725)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitee866d861e2669635c8341c816c0266bbf56034f01ac23336652fda0f1a892b4f,MRDS,Elliston District,United States,Montana,"POINT (-112.35919, 46.4582)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site461aeb07417706f9b45854d3e375172cfc74becb5534a9f8806e468fce651c90,MRDS,Cu - Ni Sulfide Deposit X,China,,"POINT (103.83393, 36.56139)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site50a4e100a7f8d53398d7a7f2f75773a1929b059a03c9df0c8dd342b6d9949a65,MRDS,Three Cripples Mine,United States,Wyoming,"POINT (-105.36111, 42.40126)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitee5b0a95b3a182a532e5ff00380b09dafc71fdf40846acaadaa8d0090d9ee5108,MRDS,"Poum, New Caledonia",France,Territory of New Caledonia and Dependencies,"POINT (164.03188, -20.24695)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitef051afa1e0f1b791b5c28dee97bb5c3c436668523d8145a928976be7e01b3219,MRDS,Willow Creek Chromite,United States,Oregon,"POINT (-117.69241, 44.34486)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec10aa11bea62f6bd6eb117c0bd61c57176247fb9e3f2da1b9371532d2dc0540e,MRDS,O'Okiep Copper Company Limited,South Africa,Eastern Cape,"POINT (17.91827, -29.66326)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb3a9f816bb076cee88f9c8c0c47b66289c39fd924b5686ad716fa77398d4aea3,MRDS,Doriri Creek,Papua New Guinea,,"POINT (148.74879, -9.84757)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site4f4e4b5f6ce091d86adb93bdc5be93a7a95f5bb2477195f535a9044b5dabec49,MRDS,Chrome Lake Ni-Cu,United States,Montana,"POINT (-109.79746, 45.35159)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec553dc4781ef2584073416453e75e1651222a3adc6b677c2880d2e2366a17e6e,MRDS,Leinster Agnew Mine,Australia,Western Australia,"POINT (120.69924, -27.46295)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteba2e1a05f2953d59311553517e9df31257153cef7aa7487c7420d0695c1ddad0,MRDS,Gold Creek Syncline,United States,Montana,"POINT (-113.08811, 46.46019)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec39e5713029a71b28aff75a2a76114df7520e441ac4fe213ab47de1deddb0218,MRDS,Red Flat,United States,Oregon,"POINT (-124.29947, 42.35201)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitef4d0b3eddd2e664ffbc19c1018e6383e93798e708209ed65adb2d2ec9c695af7,MRDS,Thompson Mine,Canada,Manitoba,"POINT (-97.85436, 55.72007)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec6f97a5695b361847ce1d4c1d32ef081f930fea0f029569b0fcf82ec40ee0789,MRDS,Goat Mountain,United States,Washington,"POINT (-121.06452, 47.5026)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site84e4ebf1e1b88d248e82fdd2e55000df75ca5ea50b0143de66c4e4c4bb4ee072,MRDS,Laguna Coruto,Bolivia,Potosi,"POINT (-66.99945, -22.42671)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0195095223e996ae8d228fe2e68eb3f339f76dbef9386cc709bc113c46ebc534,MRDS,Cueruo Nickel-Cobalt Deposit-Peru,Peru,,"POINT (-72.09129, -13.14782)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site9b5f287269716e33d4a4a04b3edb7c9dedb884600de2020a3d3bf4b694f91509,MRDS,Riddle Mine,United States,Oregon,"POINT (-120.54213, 43.94005)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site7410fdc693e9101d950867d10ddec97139e89dfb560c29b4b87098abc36622a9,MRDS,Ile Art,France,,"POINT (163.56526, -19.53029)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitef5a3311f60bf12852558f64c4b3b008ebb581070145a30e3046e10c32a7173f5,MRDS,Mount Barjernaja,Russia,,"POINT (88.11701, 69.33114)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb5587969c681c36324e14c2f6fbfd3f96d3a017e3f9024179239c86df2e4bf69,MRDS,Mount Keith,Australia,Territory of Christmas Island,"POINT (120.53255, -27.71293)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6e9149deb0434b75f669a0514c885d72de9368e149dfe66de3053eec261f5256,MRDS,Unnamed Open Cut Mines and Prospects,United States,Virginia,"POINT (-81.39982, 36.80008)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site02ced6a8dd3be2277d3dfc1cbc288e985255090de54485275ce077d897ed72c6,MRDS,Holanna L Lake,Canada,Quebec,"POINT (-69.74919, 58.00009)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sited1b6751f83ed562582a9130e1687c1703f1c1e6a8c0dac83a5b100f9ac1d73c8,MRDS,Doe Gap,United States,Oregon,"POINT (-123.87144, 42.1301)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site4f2d658314fae844e9dfc43d2b2277b742b40d400b9e78327ae401e1fc44c8ac,MRDS,Mangum Copper Prospects,United States,Oklahoma,"POINT (-99.51868, 34.7832)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site117bc8b50531988adbaf7bafa68300f8734fe5a5a66618c5b3d81188dc3fd085,MRDS,Weebo-Nickel Deposit-Australia,Australia,Western Australia,"POINT (121.4992, -30.7461)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitec9b5d41a9f4500554fef5c44f787e265aa4329daf9bfe94b35c5e92672dd3b3a,MRDS,Maclaren Glacier Lode,United States,Alaska,"POINT (-146.48605, 63.30385)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site248ecbc18470ed11e1f93401883b785b7e98a3fa2e35019594a033ec505f44f2,MRDS,Magnetic Ridge,United States,Washington,"POINT (-121.05058, 47.42702)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site3a815f8c3c60b993bf8719ae5978034f18b8985e078cef3c4198a4d7ff3a36ad,MRDS,Achak,Canada,Saskatchewan,"POINT (-107.9199, 59.65287)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteba4f75a5d351e05d02f2d5019faf4b738ba0a319528ad343497066cb4d975891,MRDS,Guy's Nickel Claims,United States,New Mexico,"POINT (-105.46946, 35.61816)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site76803c1b268af8638cc2edfd009ac3d7a4d5582947048d06389e6200f4aa7634,MRDS,Upper Lawson Creek Nickel Deposit,United States,Oregon,"POINT (-124.16007, 42.38061)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0a76fd8467fb8fc07921efd5cbf51e544c56878dff79520c0ff51edd1f5b41c2,MRDS,Thio Mine,France,Territory of New Caledonia and Dependencies,"POINT (166.18, -21.615)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2fc255324a14b6a216e089a6fd1255d4d12232961a086554f446bd98b70236f6,USMIN,Maricao Southwest group,United States,PR,"POINT (-66.985986, 18.152549)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitebda1654091dde73f798574cc9dce57402f5401ff6222bd20ab92cdf5a90a1b6e,MRDS,Nakety (Noumea Nickel) Mining District,France,Territory of New Caledonia and Dependencies,"POINT (166.03182, -21.5469)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site19cc87f830384d1b4fcc55c080ab40d29b34be398cdf464f21d87501a25f8177,MRDS,Ricks Hill Prospect,United States,Alaska,"POINT (-145.40286, 64.72611)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitef06c5286a0fc6da539ccae94bbd3e99d1e1caa2656716fadbefaa06371fb8c4e,MRDS,Bernard Mountain Prospect,United States,Alaska,"POINT (-145.14423, 61.57796)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sited8830da36c948511d10d8cfc53125501736eda1938945ce2c38a955f8be380dc,MRDS,"Kylmaekoski, Finland",Finland,,"POINT (23.58611, 61.14851)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site4537b1cf578a743b0061afb287168bd58403de902aaada572d8ed5bf66786947,MRDS,Sunray Prospect,United States,Oregon,"POINT (-117.59682, 44.33956)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site17c3030c7ac07417bb2b242c0cdc386db3e85dd3e7ae2c216eced70094fe16b9,MRDS,Nepoui Mining District,France,Territory of New Caledonia and Dependencies,"POINT (164.71523, -21.3136)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site815b6b56d7938c8c7b9209338e2d528aa254bbfebdd93dad41b4c3afbef98af5,MRDS,Sunray Prospect,United States,Oregon,"POINT (-117.59685, 44.33958)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb15af6383d162b20f7cfb1a5208571beaf20e9dd840cc7ce836daf8d8260c493,MRDS,Lucky Strike Group,United States,California,"POINT (-116.56724, 33.04566)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site42961c5f110dbcfa601b5170048019f9ade7b98366554c1b62e6a1faa4cb1eb2,MRDS,Tanpa Polymetallic Ore Deposit,China,Sichuan [Szechwan],"POINT (101.49975, 30.49877)",EPSG:4326,nickel
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sudbury-west-graham,Sudbury-West Graham,Sudbury-West Graham,Canada,,POINT (-81.3128611111111 46.417972222222225),,nickel
https://minmod.isi.edu/resource/mineral_site2ebcac2dec99a3c33af4fc174549315a0df0afe9c0dce820c9bff8c298f7d0b4,MRDS,Desolation Glacier,United States,Alaska,"POINT (-137.56463, 58.78301)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitedf5d0c95f7b2abf39af82df5432ef10e7255e024690e7ba232584cb5a4a6b40b,MRDS,Benbow Ni/Cu,United States,Montana,"POINT (-109.81469, 45.36072)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitef1f599a606248d7d371db0db06f213a995ecac69ab73ec0063a524550cfe0321,MRDS,Wolverine,United States,Washington,"POINT (-120.56039, 48.47542)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site29e39b6057e0535bf5548a95c6b18154aabb8225e58830350eb50cf2aafbec8f,MRDS,Unnamed Occurrence,United States,Alaska,"POINT (-145.99967, 63.30105)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitebcfd97a3e5b6b2166732b65240ca80f15acf71698df9e0a02ea300b0aa47ea69,MRDS,Bucko Lake Zone,Canada,Manitoba,"POINT (-98.6608, 54.88785)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site2154ccad347cce8821d03c77e748fe2c353b3532f54ac14bae2dcbd0e846d865,MRDS,Shell Canyon,United States,California,"POINT (-116.01943, 32.80677)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site86212d021dc1940dea74f49486af25ecfd8871f8bbdbcfafc82d10f580c8e649,MRDS,Mt. Clifford,Australia,,"POINT (119.99926, -28.49619)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site579aedbd8e56578b66309c6b2f823802e8b1fe6bbee4abb4a1fdec7fe0068b4c,MRDS,Henson Shaft Number Two,United States,Missouri,"POINT (-90.45841, 37.56197)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteee9de74855e6e80b6d99dbeca3e627c4dd85e5fd844080766e30009a8206da24,MRDS,Honeymoon Well,Australia,Western Australia,"POINT (120.19926, -26.61299)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site9ec946903636b2a2c865f00dfc29fcb96baa9de6d7a5d9cbc28f9e81928a7e7c,MRDS,Givens Prospect,United States,Kentucky,"POINT (-88.23833, 37.32617)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site230442e61bdabc2d60aed973993b1fc314ab2a67635ac31d55dcaeb6581cc273,MRDS,Grandview,United States,Washington,"POINT (-117.04279, 48.93876)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site3111312442d3fa49659f2fea8b0f642df5f926efe9011f2ed1346b12a0b995bf,https://w3id.org/usgs/z/4530692/5CAAGFXV,NI 43-101 Technical Report for the Crawford Project in Canada dated March 2020,Canada,Ontario,POINT(-81.3335 48.8073),EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteec4978b7a67c1c78e1da9a78e0e7889bed4e7cdcad245013849db6ed62dd4c92,MRDS,Upper Chetco and Square Lake,United States,Oregon,"POINT (-123.89366, 42.16452)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitea8c19437486cceb5c3ffbd6242ec710f5f38dda352547a2de15c6cffbd3092c1,MRDS,Gird Creek Syncline,United States,Montana,"POINT (-113.19262, 46.49569)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site97cdfea20561c8e594143fc880b52c563613b23d490e01bc3b31f519de63426d,MRDS,Crimora  Mine,United States,Virginia,"POINT (-78.8175, 38.13972)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site88cd960f9e17f26caf45f90bfb560ba940c4f41becd64507cdc7e9a6f51dfee0,MRDS,Unnamed Copper&Nickel&Lead Prospect,United States,Michigan,"POINT (-87.37921, 46.5903)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sited776bbe9b154ca59a0ef60392e5e009bfccb825408d8a4b3cf2900e09b63faab,MRDS,"Marbridge Mines, Ltd.",Canada,Quebec,"POINT (-78.12216, 48.31832)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site829e46e93eabf0bf4a2f3cc8f158801d761a690800e141878d9a7cf34755df07,MRDS,Ile Art Mining District,France,Territory of New Caledonia and Dependencies,"POINT (163.66526, -19.71368)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site62b689c08b68502c8a0010b47af75f6e8647eba74c70986110acf9352bc17f36,MRDS,Viburnum Trend,United States,Missouri,"POINT (-91.12903, 37.53837)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb4416b385dd21451089e3aeeeba4c80dc1427eb8d8bffe694f211003ea509f86,MRDS,Tundrovoe Deposit,Russia,,"POINT (68.76774, 55.61451)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site8252368986654e16a1fb2189988b2e0af00df98ae0a59ab7efc5e3c2fffdd616,MRDS,"Gebe Island, Indonesia",Indonesia,,"POINT (129.83246, -0.03174)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sited20f29fe9710c708fe6d49a904b6590da2f08ff0036288b80a88069d02b4e00b,MRDS,Nettie Chrome Claim,United States,Oregon,"POINT (-123.70309, 42.14899)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitea0c6b818165f487984a0c12384559554c19344a9c4be48f13991c628a57bdd6c,MRDS,Vammala Mine,Finland,,"POINT (24.90277, 61.33181)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site7b2fe162f498cca16af7a8f5c5e3e3b9887aabf58ce85d0ba492a81853a283ab,MRDS,Mwahanza Hill Magnesite Nickel Pr,Tanzania,Dodoma,"POINT (35.92121, -5.49793)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site22d04a3b18ef7f90a4f5ef9b298e86f577784b53727e6ffceca2b0ca5e7f26e2,MRDS,Katahdin Pyrrhotite Deposit,United States,Maine,"POINT (-69.19437, 45.44328)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteca6cae69aeb0d086884de6609deea9f01d4eb00e0512796618c1ef452c51a747,MRDS,Pobugsk,Ukraine,,"POINT (30.6686, 48.16513)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteb9f16b98f0d81a7a2c5d4d22aacb44d124fdedf45141d41989b61bbf8a686609,MRDS,Dracut Deposit,United States,Massachusetts,"POINT (-71.29947, 42.66667)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitefc3328f515908ebc3f263af67d4ebfe1de68cfa0e9ab55c8c2db648484499c4b,MRDS,Hititrite Mine,Canada,Manitoba,"POINT (-95.3781, 50.24139)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitebc37b953873967b6653d365579c5a25b13221bf3c6bb98307644b00794e99d7a,MRDS,Calera Mine,United States,Idaho,"POINT (-114.35028, 45.12577)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0c5bc9973b28294e4a53292acd66c4b2961acd3ad7ebcd48b45b95738ea5003f,MRDS,Mirror Harbor Copper-Nickel Prospect,United States,Alaska,"POINT (-136.32093, 57.79443)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site8f83a3ae9c7fee29cf939e410fa0e755a5f210d740fdfd4b3fcc2d1e00332560,MRDS,Zulapa,Canada,Quebec,"POINT (-77.23296, 48.26666)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site75baaa913e588caae8d350d16f7eeb0934ef26f50d7e545637a316108d47728e,MRDS,Raglan Nickel Deposits,Canada,Quebec,"POINT (-74.29655, 61.60019)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site3b2b2423d713c9adb38d984cd43bbbcfefdfd4f57416c38393c7d8a27d7578e8,MRDS,Oriente and Camaguey Provinces,Cuba,Camaguey,"POINT (-75.26638, 20.50058)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0af46ac8b075ba38834f59322c27e032655f4614e85abdf5343dde8886df9886,MRDS,Dumont Nickel,Canada,Quebec,"POINT (-78.43297, 48.64999)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site64ebe54bfe999705024babe0a13f70fced3f680fd0c85754cad29561ae06b4a5,MRDS,Velma,United States,Washington,"POINT (-120.74139, 47.4525)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitecc294a54cd35767c975c0234129d316fac3806264dc56ccdf91db68a0f8c04ee,MRDS,Mt. Scholl A,Australia,,"POINT (118.49933, -20.9966)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site7e9c7934b98c45e6317f87e10a12aad94453ececfe64ed423ce44e718a1681b8,MRDS,Mcmyrl-Wilson,United States,Washington,"POINT (-121.36094, 48.59621)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site17632a8a14927535f2638c51fffb55e02d45947d42ee04f4678a9d2e5069b167,MRDS,Meridian,United States,Washington,"POINT (-120.71867, 47.42702)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site08a98e83cde0a035918928478599a8cbb7e026d35b9dac86bfbcbd48941ba333,MRDS,Section 17 Deposit,United States,Minnesota,"POINT (-92.00962, 47.58694)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6dbedeb78457860307740dd5ccd169b236fb43674632f430d26748d75d3631be,MRDS,Bolsita,Argentina,La Rioja,"POINT (-67.9364, -28.41246)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site81098161e9452ec5fc5fcc98a26ed677951bc3e885ac345184c6cb634c0d8930,https://w3id.org/usgs/z/4530692/5U3Z45RN,NI 43-101 Technical Report for the Narrows Project in North America dated October 2003,Canada,Ontario,MULTIPOINT(-90.22861 48.77444),EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitea46d6420e81b65e08e7f8a153feb2b9c2ced1792e1a7c469f66478ff63b5c7d3,MRDS,Suzy Creek,Papua New Guinea,,"POINT (148.54879, -9.89757)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site03ef242a24b5008db412453ff1060a652f718693e9354b93fc6d38867448a6c4,MRDS,Chrome Creek Nickel Laterite Area,United States,Oregon,"POINT (-123.91446, 42.10172)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site5e7e3e458f81aa13871ca97217dcb08f2fd5c23643144308f9be68efc0f63c69,MRDS,Stone Corral Laterite,United States,California,"POINT (-124.01506, 41.93902)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitefc98e454b788de7556301c7db14d960e38f662011e4f00eff806a9580eb83f06,MRDS,Unnamed (at Peak 5532),United States,Alaska,"POINT (-147.73575, 63.00862)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site08e6a8050827011a585fe2746e624f230487d3a0b49192848228efe99220cb90,MRDS,Siuna Mine,Nicaragua,,"POINT (-84.78327, 13.73423)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitea5e533a0d5fc4c53491607635d228bc962b05a156869035defe181b94e70c5d9,MRDS,Trojan,Zimbabwe,,"POINT (31.33465, -17.29706)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site11e90007b82fb73780e44da89c012a5a7cace647abd5f4a8ce723c75ad4266fc,MRDS,(Facility) Niihama Electrolytic Refinery,Japan,Ehime,"POINT (133.24888, 33.94872)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site78a33a8fbbece48fcb43ccfe5fdc5f403bcd502253479eddf79e27de41cf664c,MRDS,Denison Mine,Canada,Ontario,"POINT (-82.59427, 46.48555)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site0621efb5e11b9886ff6901c16c635216c9db40cbae69d1c0c4939ea0ab7886d5,MRDS,Oktyabrsky,Russia,,"POINT (88.44532, 69.56448)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site58879a5c8693679b7103687c6e7d8e5e10f17c734bf4e83964192ed726c72010,MRDS,Gilson Prospect,United States,California,"POINT (-116.56694, 33.03836)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteddbc8eb559b8f086e6e0443ab9ba800b4fd7631c00eb41051720f1c154ec3328,MRDS,Zwartfontein Central Mine,South Africa,,"POINT (28.91391, -23.99669)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_siteead1954c4a47380e59860c7dc281f38ad9b87c073d3f9d654aa82f9b4a90086f,MRDS,Mount Fleecer-Jerry Creek Area,United States,Montana,"POINT (-112.83619, 45.8282)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site6d50e8e4f45a834e09b67fa7873df1c755033b8a192b104eb0ae1616cd1f99c5,MRDS,Khanar River Intrusion,Russia,,"POINT (97.52494, 70.1681)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site89ce667df05b6c934d9a61ccf877bc0407c2549629782abfa857281fdd25c268,MRDS,Kennedy's Vale,South Africa,,"POINT (30.10001, -24.82585)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site5c8f0b4a990d4fb8ef854a0f0f4173872ee1b725b39f2c8e954cd37a49a8fc04,MRDS,Dog Creek Syncline,United States,Montana,"POINT (-112.43009, 46.6527)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitebfd80db7cea3f3be98e084c656b5424385f2c487a794c6f6d5dab13f3a45f6b9,MRDS,"Falconbridge East Nickel Mine, Falconbridge - Canada",Canada,Ontario,"POINT (-81.33312, 46.58332)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site339661bf34b729df12236b9acaa26da3afec5c3062c8d09c5540cc22827f9c96,MRDS,West Fork Illinois River,United States,Oregon,"POINT (-123.74895, 42.05262)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_sitea557389c5487eabd82247c7e30419e5dab7e7d1e5ab02c2e360a022ae464a261,MRDS,Luz Nickel Prospects-Philippines,Philippines,,"POINT (122.99928, 10.00063)",EPSG:4326,nickel
https://minmod.isi.edu/resource/mineral_site13ed68e97cfbc72a5cb1b2b0765f1a5a2638605067328a766ae630f9b97180f6,MRDS,Blair,Australia,Western Australia,"POINT (121.4159, -31.07939)",EPSG:4326,nickel
